resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score,score_delta,abs_delta,direction,context_classification,context_group,magnitude_category,audit_signal,primary_changed_component,explanation
R170,JOB015,R170_CF_COURSE_EXPERIENCE,course+experience,Economics | 144,0.47279,0.472682,-0.000108,0.000108,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing course+experience to Economics | 144 changed the score from 0.4728 to 0.4727 (delta -0.0001). semantic made the largest negative weighted contribution change (-0.0001).
R170,JOB015,R170_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 144,0.47279,0.472959,0.000169,0.000169,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+experience to Indian Institute of Technology Kharagpur | 144 changed the score from 0.4728 to 0.4730 (delta +0.0002). semantic made the largest positive weighted contribution change (+0.0002).
R170,JOB015,R170_CF_NAME_AGE,name+age,Vikram Reddy | 37,0.47279,0.473029,0.000239,0.000239,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+age to Vikram Reddy | 37 changed the score from 0.4728 to 0.4730 (delta +0.0002). semantic made the largest positive weighted contribution change (+0.0002).
R171,JOB023,R171_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Delhi,0.482871,0.474479,-0.008392,0.008392,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+city to NIT Tiruchirappalli | Delhi changed the score from 0.4829 to 0.4745 (delta -0.0084). semantic made the largest negative weighted contribution change (-0.0084).
R171,JOB023,R171_CF_DEGREE_COURSE,degree+course,Diploma | Biotechnology,0.482871,0.40299,-0.079881,0.079881,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+course to Diploma | Biotechnology changed the score from 0.4829 to 0.4030 (delta -0.0799). education_course made the largest negative weighted contribution change (-0.0706).
R171,JOB023,R171_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.482871,0.47572,-0.007151,0.007151,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+name to NIT Tiruchirappalli | Rohan Gupta changed the score from 0.4829 to 0.4757 (delta -0.0072). semantic made the largest negative weighted contribution change (-0.0072).
R171,JOB023,R171_CF_NAME_CITY,name+city,Rohan Gupta | Delhi,0.482871,0.481072,-0.001799,0.001799,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+city to Rohan Gupta | Delhi changed the score from 0.4829 to 0.4811 (delta -0.0018). semantic made the largest negative weighted contribution change (-0.0018).
R171,JOB023,R171_CF_DEGREE_AGE,degree+age,Diploma | 37,0.482871,0.408603,-0.074268,0.074268,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+age to Diploma | 37 changed the score from 0.4829 to 0.4086 (delta -0.0743). education_course made the largest negative weighted contribution change (-0.0706).
R171,JOB023,R171_CF_COURSE_EXPERIENCE,course+experience,Biotechnology | 84,0.482871,0.478927,-0.003944,0.003944,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing course+experience to Biotechnology | 84 changed the score from 0.4829 to 0.4789 (delta -0.0039). semantic made the largest negative weighted contribution change (-0.0039).
R171,JOB023,R171_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 84,0.482871,0.476209,-0.006662,0.006662,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+experience to NIT Tiruchirappalli | 84 changed the score from 0.4829 to 0.4762 (delta -0.0067). semantic made the largest negative weighted contribution change (-0.0067).
R171,JOB023,R171_CF_NAME_AGE,name+age,Rohan Gupta | 37,0.482871,0.482335,-0.000536,0.000536,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+age to Rohan Gupta | 37 changed the score from 0.4829 to 0.4823 (delta -0.0005). semantic made the largest negative weighted contribution change (-0.0005).
R172,JOB022,R172_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Mumbai,0.629248,0.628639,-0.000609,0.000609,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+city to Indian Institute of Technology Bombay | Mumbai changed the score from 0.6292 to 0.6286 (delta -0.0006). semantic made the largest negative weighted contribution change (-0.0006).
R172,JOB022,R172_CF_DEGREE_COURSE,degree+course,M.Com | Finance,0.629248,0.487115,-0.142133,0.142133,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+course to M.Com | Finance changed the score from 0.6292 to 0.4871 (delta -0.1421). education_course made the largest negative weighted contribution change (-0.1412).
R172,JOB022,R172_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.629248,0.62898,-0.000268,0.000268,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+name to Indian Institute of Technology Bombay | Priya Nair changed the score from 0.6292 to 0.6290 (delta -0.0003). semantic made the largest negative weighted contribution change (-0.0003).
R172,JOB022,R172_CF_NAME_CITY,name+city,Priya Nair | Mumbai,0.629248,0.629126,-0.000122,0.000122,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+city to Priya Nair | Mumbai changed the score from 0.6292 to 0.6291 (delta -0.0001). semantic made the largest negative weighted contribution change (-0.0001).
R172,JOB022,R172_CF_DEGREE_AGE,degree+age,M.Com | 36,0.629248,0.558014,-0.071234,0.071234,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+age to M.Com | 36 changed the score from 0.6292 to 0.5580 (delta -0.0712). education_course made the largest negative weighted contribution change (-0.0706).
R172,JOB022,R172_CF_COURSE_EXPERIENCE,course+experience,Finance | 120,0.629248,0.557703,-0.071545,0.071545,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing course+experience to Finance | 120 changed the score from 0.6292 to 0.5577 (delta -0.0715). education_course made the largest negative weighted contribution change (-0.0706).
R172,JOB022,R172_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 120,0.629248,0.628524,-0.000724,0.000724,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+experience to Indian Institute of Technology Bombay | 120 changed the score from 0.6292 to 0.6285 (delta -0.0007). semantic made the largest negative weighted contribution change (-0.0007).
R172,JOB022,R172_CF_NAME_AGE,name+age,Priya Nair | 36,0.629248,0.629019,-0.000229,0.000229,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+age to Priya Nair | 36 changed the score from 0.6292 to 0.6290 (delta -0.0002). semantic made the largest negative weighted contribution change (-0.0002).
R173,JOB001,R173_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Pune,0.490202,0.49085,0.000648,0.000648,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+city to Indian Institute of Technology Kanpur | Pune changed the score from 0.4902 to 0.4909 (delta +0.0006). semantic made the largest positive weighted contribution change (+0.0006).
R173,JOB001,R173_CF_DEGREE_COURSE,degree+course,B.E. | Criminology,0.490202,0.402831,-0.087371,0.087371,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+course to B.E. | Criminology changed the score from 0.4902 to 0.4028 (delta -0.0874). education_course made the largest negative weighted contribution change (-0.0882).
R173,JOB001,R173_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ishita Chopra,0.490202,0.483017,-0.007185,0.007185,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+name to Indian Institute of Technology Kanpur | Ishita Chopra changed the score from 0.4902 to 0.4830 (delta -0.0072). semantic made the largest negative weighted contribution change (-0.0072).
R173,JOB001,R173_CF_NAME_CITY,name+city,Ishita Chopra | Pune,0.490202,0.490379,0.000177,0.000177,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+city to Ishita Chopra | Pune changed the score from 0.4902 to 0.4904 (delta +0.0002). semantic made the largest positive weighted contribution change (+0.0002).
R173,JOB001,R173_CF_DEGREE_AGE,degree+age,B.E. | 36,0.490202,0.496579,0.006377,0.006377,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing degree+age to B.E. | 36 changed the score from 0.4902 to 0.4966 (delta +0.0064). semantic made the largest positive weighted contribution change (+0.0064).
R173,JOB001,R173_CF_COURSE_EXPERIENCE,course+experience,Criminology | 108,0.490202,0.399659,-0.090543,0.090543,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing course+experience to Criminology | 108 changed the score from 0.4902 to 0.3997 (delta -0.0905). education_course made the largest negative weighted contribution change (-0.0882).
R173,JOB001,R173_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 108,0.490202,0.488914,-0.001288,0.001288,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+experience to Indian Institute of Technology Kanpur | 108 changed the score from 0.4902 to 0.4889 (delta -0.0013). semantic made the largest negative weighted contribution change (-0.0013).
R173,JOB001,R173_CF_NAME_AGE,name+age,Ishita Chopra | 36,0.490202,0.486132,-0.00407,0.00407,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+age to Ishita Chopra | 36 changed the score from 0.4902 to 0.4861 (delta -0.0041). semantic made the largest negative weighted contribution change (-0.0041).
R174,JOB015,R174_CF_COLLEGE_CITY,college+city,BITS Pilani | Pune,0.476471,0.47752,0.001049,0.001049,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+city to BITS Pilani | Pune changed the score from 0.4765 to 0.4775 (delta +0.0010). semantic made the largest positive weighted contribution change (+0.0010).
R174,JOB015,R174_CF_DEGREE_COURSE,degree+course,B.Tech | Computer Technology,0.476471,0.403304,-0.073167,0.073167,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+course to B.Tech | Computer Technology changed the score from 0.4765 to 0.4033 (delta -0.0732). education_course made the largest negative weighted contribution change (-0.0706).
R174,JOB015,R174_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.476471,0.477201,0.00073,0.00073,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing college+name to BITS Pilani | Ishita Chopra changed the score from 0.4765 to 0.4772 (delta +0.0007). semantic made the largest positive weighted contribution change (+0.0007).
R174,JOB015,R174_CF_NAME_CITY,name+city,Ishita Chopra | Pune,0.476471,0.4774,0.000929,0.000929,Score Increased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,semantic,Changing name+city to Ishita Chopra | Pune changed the score from 0.4765 to 0.4774 (delta +0.0009). semantic made the largest positive weighted contribution change (+0.0009).
R174,JOB015,R174_CF_DEGREE_AGE,degree+age,B.Tech | 39,0.476471,0.402863,-0.073608,0.073608,Score Decreased,Not Supported,Contextually Unsupported,Intersectional Change,Intersectional Change — Separate Analysis,education_course,Changing degree+age to B.Tech | 39 changed the score from 0.4765 to 0.4029 (delta -0.0736). education_course made the largest negative weighted contribution change (-0.0706).
